Date,Area,Sales,Avg_Price,Med_Price
2019-3-01,C01,322,"$701,758","$619,950"
2019-3-01,C02,28,"$1,126,554","$860,000"
2019-3-01,C03,10,"$811,850","$846,500"
2019-3-01,C04,20,"$719,566","$615,759"
2019-3-01,C06,9,"$457,667","$430,000"
2019-3-01,C07,48,"$601,179","$563,500"
2019-3-01,C08,152,"$671,033","$616,500"
2019-3-01,C09,4,"$916,250","$917,500"
2019-3-01,C10,33,"$673,852","$647,000"
2019-3-01,C11,14,"$454,599","$407,500"
2019-3-01,C12,7,"$1,095,286","$910,000"
2019-3-01,C13,31,"$563,775","$495,800"
2019-3-01,C14,76,"$561,613","$535,900"
2019-3-01,C15,74,"$572,175","$510,000"
