Date,Area,Sales,Avg_Price,Med_Price
2007-9-01,C01,247,"$329,649","$291,000"
2007-9-01,C02,18,"$698,143","$602,500"
2007-9-01,C03,18,"$567,039","$445,250"
2007-9-01,C04,22,"$291,875","$259,944"
2007-9-01,C06,5,"$233,270","$241,500"
2007-9-01,C07,74,"$286,705","$268,950"
2007-9-01,C08,99,"$322,964","$279,000"
2007-9-01,C09,21,"$700,667","$419,000"
2007-9-01,C10,29,"$390,000","$345,000"
2007-9-01,C11,16,"$187,094","$171,250"
2007-9-01,C12,5,"$513,000","$438,000"
2007-9-01,C13,23,"$273,682","$252,000"
2007-9-01,C14,118,"$287,959","$279,450"
2007-9-01,C15,44,"$252,969","$226,250"
