Date,Area,Sales,Avg_Price,Med_Price
2007-2-01,C01,239,"$315,788","$268,000"
2007-2-01,C02,18,"$693,811","$385,000"
2007-2-01,C03,11,"$638,482","$428,000"
2007-2-01,C04,16,"$264,703","$233,000"
2007-2-01,C06,8,"$202,363","$196,450"
2007-2-01,C07,46,"$239,665","$225,750"
2007-2-01,C08,85,"$275,813","$260,000"
2007-2-01,C09,15,"$429,393","$390,000"
2007-2-01,C10,27,"$328,981","$325,000"
2007-2-01,C11,19,"$140,086","$121,000"
2007-2-01,C12,2,"$315,500","$315,500"
2007-2-01,C13,26,"$257,154","$242,750"
2007-2-01,C14,98,"$260,981","$248,550"
2007-2-01,C15,43,"$259,924","$229,000"
