Date,Area,Sales,Avg_Price,Med_Price
2012-3-01,C01,351,"$416,943","$370,000"
2012-3-01,C02,38,"$880,697","$641,500"
2012-3-01,C03,8,"$815,875","$666,500"
2012-3-01,C04,17,"$377,935","$353,000"
2012-3-01,C06,15,"$322,031","$285,000"
2012-3-01,C07,64,"$339,277","$325,500"
2012-3-01,C08,161,"$397,870","$375,000"
2012-3-01,C09,11,"$649,582","$580,000"
2012-3-01,C10,44,"$543,122","$446,000"
2012-3-01,C11,27,"$205,933","$200,000"
2012-3-01,C12,18,"$679,261","$584,950"
2012-3-01,C13,35,"$314,040","$305,000"
2012-3-01,C14,103,"$393,838","$367,000"
2012-3-01,C15,84,"$339,350","$330,400"
