Date,Area,Sales,Avg_Price,Med_Price
2001-4-01,C-1,104,"243,987","206,000"
2001-4-01,C-2,11,"387,273","334,000"
2001-4-01,C-3,4,"603,750","612,500"
2001-4-01,C-4,22,"241,222","199,745"
2001-4-01,C-6,2,"173,500","173,500"
2001-4-01,C-7,20,"211,240","201,500"
2001-4-01,C-8,64,"209,607","193,900"
2001-4-01,C-9,8,"324,188","336,250"
2001-4-01,C-10,17,"249,771","245,000"
2001-4-01,C-11,18,"139,072","123,500"
2001-4-01,C-12,4,"292,475","298,200"
2001-4-01,C-13,17,"219,206","195,000"
2001-4-01,C-14,58,"233,457","229,500"
2001-4-01,C-15,24,"193,877","152,000"
