Date,Area,Sales,Avg_Price,Med_Price
2010-3-01,C01,378,"$375,948","$340,000"
2010-3-01,C02,36,"$569,798","$455,000"
2010-3-01,C03,17,"$496,853","$450,000"
2010-3-01,C04,29,"$351,748","$275,000"
2010-3-01,C06,8,"$306,300","$309,450"
2010-3-01,C07,85,"$331,090","$315,500"
2010-3-01,C08,173,"$380,776","$350,000"
2010-3-01,C09,14,"$476,357","$482,000"
2010-3-01,C10,48,"$427,213","$377,000"
2010-3-01,C11,23,"$175,143","$163,000"
2010-3-01,C12,8,"$629,875","$497,500"
2010-3-01,C13,44,"$287,633","$271,875"
2010-3-01,C14,164,"$359,632","$334,750"
2010-3-01,C15,73,"$329,661","$318,000"
