Date,Area,Sales,Avg_Price,Med_Price
2017-5-01,C01,571,"$630,550","$543,000"
2017-5-01,C02,49,"$1,259,394","$770,000"
2017-5-01,C03,19,"$745,499","$644,990"
2017-5-01,C04,17,"$677,100","$570,000"
2017-5-01,C06,19,"$471,579","$450,000"
2017-5-01,C07,76,"$567,236","$542,000"
2017-5-01,C08,230,"$578,887","$539,900"
2017-5-01,C09,14,"$1,127,143","$792,500"
2017-5-01,C10,46,"$653,228","$580,000"
2017-5-01,C11,32,"$387,155","$353,500"
2017-5-01,C12,11,"$1,155,909","$950,000"
2017-5-01,C13,62,"$507,635","$440,000"
2017-5-01,C14,119,"$536,514","$495,000"
2017-5-01,C15,85,"$509,926","$440,000"
