Date,Area,Sales,Avg_Price,Med_Price
2019-9-01,C01,314,"$738,589","$661,000"
2019-9-01,C02,35,"$1,262,645","$960,000"
2019-9-01,C03,9,"$1,210,567","$1,100,000"
2019-9-01,C04,18,"$873,522","$722,500"
2019-9-01,C06,18,"$544,889","$538,500"
2019-9-01,C07,57,"$614,565","$572,000"
2019-9-01,C08,164,"$711,685","$635,000"
2019-9-01,C09,16,"$1,080,844","$904,750"
2019-9-01,C10,37,"$734,492","$647,500"
2019-9-01,C11,16,"$457,831","$435,000"
2019-9-01,C12,5,"$1,078,000","$780,000"
2019-9-01,C13,26,"$646,622","$562,000"
2019-9-01,C14,74,"$615,100","$607,500"
2019-9-01,C15,88,"$534,833","$506,944"
