Date,Area,Sales,Avg_Price,Med_Price
2014-3-01,C01,294,"$444,992","$389,500"
2014-3-01,C02,28,"$943,343","$752,900"
2014-3-01,C03,12,"$564,403","$532,500"
2014-3-01,C04,15,"$380,700","$309,000"
2014-3-01,C06,14,"$329,243","$311,500"
2014-3-01,C07,59,"$372,354","$369,700"
2014-3-01,C08,110,"$452,588","$415,000"
2014-3-01,C09,10,"$1,462,458","$1,066,000"
2014-3-01,C10,28,"$540,043","$427,500"
2014-3-01,C11,33,"$277,555","$260,000"
2014-3-01,C12,9,"$617,822","$529,000"
2014-3-01,C13,33,"$332,274","$318,000"
2014-3-01,C14,100,"$392,178","$365,750"
2014-3-01,C15,70,"$365,477","$346,839"
