Date,Area,Sales,Avg_Price,Med_Price
2008-12-01,C01,91,"$332,794","$296,000"
2008-12-01,C02,10,"$667,400","$500,000"
2008-12-01,C03,3,"$348,333","$385,000"
2008-12-01,C04,8,"$292,625","$224,000"
2008-12-01,C06,3,"$260,167","$265,000"
2008-12-01,C07,26,"$269,858","$275,250"
2008-12-01,C08,51,"$288,466","$275,000"
2008-12-01,C09,2,"$410,000","$410,000"
2008-12-01,C10,21,"$360,019","$327,000"
2008-12-01,C11,6,"$192,667","$174,250"
2008-12-01,C12,1,"$410,000","$410,000"
2008-12-01,C13,8,"$238,500","$218,500"
2008-12-01,C14,42,"$281,060","$257,500"
2008-12-01,C15,12,"$285,750","$227,500"
