Date,Area,Sales,Avg_Price,Med_Price
2009-6-01,C01,400,"$340,895","$307,500"
2009-6-01,C02,35,"$586,600","$489,000"
2009-6-01,C03,14,"$690,536","$535,250"
2009-6-01,C04,29,"$353,517","$325,000"
2009-6-01,C06,15,"$254,337","$265,500"
2009-6-01,C07,103,"$304,435","$293,500"
2009-6-01,C08,165,"$345,465","$327,000"
2009-6-01,C09,19,"$493,368","$460,000"
2009-6-01,C10,63,"$418,282","$348,200"
2009-6-01,C11,18,"$180,222","$191,000"
2009-6-01,C12,15,"$597,853","$442,000"
2009-6-01,C13,43,"$261,551","$243,000"
2009-6-01,C14,173,"$299,097","$274,000"
2009-6-01,C15,52,"$317,748","$272,500"
