Date,Area,Sales,Avg_Price,Med_Price
2010-4-01,C01,394,"$380,936","$347,250"
2010-4-01,C02,37,"$653,835","$475,000"
2010-4-01,C03,12,"$634,050","$602,500"
2010-4-01,C04,27,"$332,946","$255,000"
2010-4-01,C06,20,"$305,649","$298,500"
2010-4-01,C07,90,"$340,504","$320,500"
2010-4-01,C08,175,"$361,975","$334,900"
2010-4-01,C09,5,"$444,760","$435,000"
2010-4-01,C10,47,"$446,744","$401,000"
2010-4-01,C11,14,"$195,357","$218,000"
2010-4-01,C12,7,"$721,943","$529,000"
2010-4-01,C13,41,"$313,801","$278,500"
2010-4-01,C14,143,"$358,564","$333,000"
2010-4-01,C15,75,"$309,526","$284,900"
