Date,Area,Sales,Avg_Price,Med_Price
2010-2-01,C01,304,"$394,550","$356,000"
2010-2-01,C02,19,"$574,580","$525,000"
2010-2-01,C03,8,"$623,000","$547,500"
2010-2-01,C04,29,"$344,538","$285,000"
2010-2-01,C06,5,"$267,778","$261,490"
2010-2-01,C07,74,"$328,935","$314,500"
2010-2-01,C08,129,"$362,275","$339,000"
2010-2-01,C09,9,"$985,433","$516,000"
2010-2-01,C10,46,"$464,915","$401,500"
2010-2-01,C11,12,"$232,150","$236,500"
2010-2-01,C12,8,"$794,944","$578,150"
2010-2-01,C13,25,"$260,776","$240,000"
2010-2-01,C14,116,"$369,564","$340,250"
2010-2-01,C15,56,"$300,498","$282,600"
