Date,Area,Sales,Avg_Price,Med_Price
2002-2-01,C-1,147,"250,252","229,000"
2002-2-01,C-2,20,"345,388","358,000"
2002-2-01,C-3,4,"271,000","263,000"
2002-2-01,C-4,10,"213,660","215,250"
2002-2-01,C-6,1,"198,000","198,000"
2002-2-01,C-7,30,"236,993","231,000"
2002-2-01,C-8,103,"237,007","220,000"
2002-2-01,C-9,3,"625,007","436,000"
2002-2-01,C-10,18,"260,728","245,000"
2002-2-01,C-11,11,"181,278","180,705"
2002-2-01,C-12,10,"503,630","426,500"
2002-2-01,C-13,26,"253,073","212,500"
2002-2-01,C-14,64,"232,940","217,500"
2002-2-01,C-15,24,"204,885","167,250"
