Date,Area,Sales,Avg_Price,Med_Price
2010-7-01,C01,254,"$381,045","$345,000"
2010-7-01,C02,24,"$748,413","$527,500"
2010-7-01,C03,8,"$476,063","$406,250"
2010-7-01,C04,12,"$396,500","$337,500"
2010-7-01,C06,5,"$276,300","$277,500"
2010-7-01,C07,53,"$331,590","$322,800"
2010-7-01,C08,124,"$351,968","$327,125"
2010-7-01,C09,17,"$567,753","$519,000"
2010-7-01,C10,25,"$471,856","$402,000"
2010-7-01,C11,3,"$250,833","$255,000"
2010-7-01,C12,6,"$552,083","$493,250"
2010-7-01,C13,35,"$321,514","$270,000"
2010-7-01,C14,114,"$336,463","$325,250"
2010-7-01,C15,35,"$284,711","$272,000"
