Date,Area,Sales,Avg_Price,Med_Price
2007-5-01,C01,346,"$326,175","$282,900"
2007-5-01,C02,22,"$531,102","$415,000"
2007-5-01,C03,8,"$453,313","$447,250"
2007-5-01,C04,33,"$361,532","$275,000"
2007-5-01,C06,6,"$264,533","$247,850"
2007-5-01,C07,78,"$246,205","$240,000"
2007-5-01,C08,126,"$303,812","$281,250"
2007-5-01,C09,26,"$536,346","$390,000"
2007-5-01,C10,36,"$300,765","$293,500"
2007-5-01,C11,23,"$179,698","$154,000"
2007-5-01,C12,10,"$677,550","$372,500"
2007-5-01,C13,45,"$267,713","$242,000"
2007-5-01,C14,185,"$271,642","$260,000"
2007-5-01,C15,58,"$225,648","$206,250"
