Date,Area,Sales,Avg_Price,Med_Price
2007-11-01,C01,283,"$355,165","$307,500"
2007-11-01,C02,27,"$580,583","$363,000"
2007-11-01,C03,15,"$774,396","$530,000"
2007-11-01,C04,25,"$350,372","$318,500"
2007-11-01,C06,12,"$259,825","$266,500"
2007-11-01,C07,80,"$279,646","$260,000"
2007-11-01,C08,114,"$337,906","$303,750"
2007-11-01,C09,12,"$557,833","$586,000"
2007-11-01,C10,37,"$366,513","$359,288"
2007-11-01,C11,20,"$197,645","$204,950"
2007-11-01,C12,11,"$684,182","$510,000"
2007-11-01,C13,33,"$251,242","$226,000"
2007-11-01,C14,134,"$296,897","$267,750"
2007-11-01,C15,50,"$273,504","$225,950"
