Date,Area,Sales,Avg_Price,Med_Price
2014-4-01,C01,338,"$435,380","$393,500"
2014-4-01,C02,38,"$657,370","$576,000"
2014-4-01,C03,9,"$754,333","$634,000"
2014-4-01,C04,24,"$526,471","$469,650"
2014-4-01,C06,23,"$378,085","$355,000"
2014-4-01,C07,53,"$354,819","$345,000"
2014-4-01,C08,142,"$440,849","$407,500"
2014-4-01,C09,14,"$700,286","$549,500"
2014-4-01,C10,39,"$594,621","$445,000"
2014-4-01,C11,33,"$266,766","$243,000"
2014-4-01,C12,6,"$958,833","$797,500"
2014-4-01,C13,39,"$344,274","$299,900"
2014-4-01,C14,119,"$414,917","$407,000"
2014-4-01,C15,78,"$369,563","$335,000"
