Date,Area,Sales,Avg_Price,Med_Price
2003-4-01,C01,193,"$256,129","$225,000"
2003-4-01,C02,19,"$457,947","$298,000"
2003-4-01,C03,4,"$432,500","$385,000"
2003-4-01,C04,18,"$294,200","$252,000"
2003-4-01,C06,4,"$193,650","$193,800"
2003-4-01,C07,43,"$252,965","$238,000"
2003-4-01,C08,79,"$212,244","$206,000"
2003-4-01,C09,16,"$340,993","$287,250"
2003-4-01,C10,19,"$277,574","$274,000"
2003-4-01,C11,21,"$163,157","$145,500"
2003-4-01,C12,8,"$538,488","$312,500"
2003-4-01,C13,23,"$208,017","$189,000"
2003-4-01,C14,93,"$237,615","$217,000"
2003-4-01,C15,52,"$203,131","$199,500"
