Date,Area,Sales,Avg_Price,Med_Price
2011-3-01,C01,448,"$400,598","$362,800"
2011-3-01,C02,27,"$863,641","$555,000"
2011-3-01,C03,11,"$626,955","$730,000"
2011-3-01,C04,23,"$339,372","$286,500"
2011-3-01,C06,17,"$304,587","$290,500"
2011-3-01,C07,85,"$334,044","$312,000"
2011-3-01,C08,138,"$391,485","$354,120"
2011-3-01,C09,26,"$711,535","$615,000"
2011-3-01,C10,54,"$484,807","$406,000"
2011-3-01,C11,19,"$157,529","$143,100"
2011-3-01,C12,9,"$658,389","$485,000"
2011-3-01,C13,43,"$315,139","$282,000"
2011-3-01,C14,128,"$356,626","$345,000"
2011-3-01,C15,70,"$340,154","$300,000"
