Date,Area,Sales,Avg_Price,Med_Price
2013-9-01,C01,286,"$430,976","$383,000"
2013-9-01,C02,30,"$703,030","$586,000"
2013-9-01,C03,5,"$443,798","$434,990"
2013-9-01,C04,8,"$461,125","$376,000"
2013-9-01,C06,10,"$330,940","$336,500"
2013-9-01,C07,53,"$379,673","$359,800"
2013-9-01,C08,103,"$436,445","$409,700"
2013-9-01,C09,11,"$754,864","$667,000"
2013-9-01,C10,21,"$542,968","$390,000"
2013-9-01,C11,21,"$229,500","$199,999"
2013-9-01,C12,8,"$535,850","$429,500"
2013-9-01,C13,23,"$296,517","$280,000"
2013-9-01,C14,98,"$368,466","$355,500"
2013-9-01,C15,62,"$344,541","$343,000"
