Date,Area,Sales,Avg_Price,Med_Price
2017-2-01,C01,423,"$598,303","$485,000"
2017-2-01,C02,38,"$1,110,294","$737,500"
2017-2-01,C03,22,"$764,987","$584,000"
2017-2-01,C04,18,"$693,150","$584,000"
2017-2-01,C06,16,"$478,131","$489,250"
2017-2-01,C07,81,"$500,227","$480,800"
2017-2-01,C08,166,"$564,454","$519,400"
2017-2-01,C09,8,"$805,625","$573,950"
2017-2-01,C10,39,"$572,304","$500,000"
2017-2-01,C11,21,"$354,383","$346,000"
2017-2-01,C12,6,"$944,500","$865,000"
2017-2-01,C13,35,"$454,892","$409,500"
2017-2-01,C14,109,"$510,279","$469,000"
2017-2-01,C15,84,"$429,544","$399,000"
