Date,Area,Sales,Avg_Price,Med_Price
2009-5-01,C01,325,"$326,860","$303,888"
2009-5-01,C02,32,"$430,010","$378,750"
2009-5-01,C03,7,"$468,414","$389,900"
2009-5-01,C04,29,"$314,545","$280,000"
2009-5-01,C06,10,"$255,950","$245,000"
2009-5-01,C07,91,"$282,270","$271,000"
2009-5-01,C08,134,"$298,041","$280,000"
2009-5-01,C09,22,"$479,500","$473,750"
2009-5-01,C10,70,"$397,732","$331,450"
2009-5-01,C11,23,"$197,535","$180,000"
2009-5-01,C12,7,"$395,071","$359,000"
2009-5-01,C13,33,"$254,220","$252,000"
2009-5-01,C14,136,"$281,869","$275,000"
2009-5-01,C15,51,"$277,078","$261,900"
