Date,Area,Sales,Avg_Price,Med_Price
2012-6-01,C01,330,"$411,803","$377,000"
2012-6-01,C02,35,"$763,037","$685,000"
2012-6-01,C03,6,"$665,839","$473,516"
2012-6-01,C04,17,"$619,846","$575,000"
2012-6-01,C06,7,"$305,929","$305,000"
2012-6-01,C07,51,"$358,825","$350,000"
2012-6-01,C08,118,"$417,253","$398,900"
2012-6-01,C09,9,"$728,444","$610,000"
2012-6-01,C10,38,"$433,787","$397,000"
2012-6-01,C11,16,"$197,280","$181,550"
2012-6-01,C12,11,"$944,309","$540,000"
2012-6-01,C13,42,"$311,040","$271,200"
2012-6-01,C14,114,"$375,243","$360,450"
2012-6-01,C15,63,"$394,946","$342,000"
