Date,Area,Sales,Avg_Price,Med_Price
2007-12-01,C01,180,"$369,687","$300,200"
2007-12-01,C02,18,"$909,272","$589,000"
2007-12-01,C03,8,"$666,550","$558,000"
2007-12-01,C04,22,"$298,386","$282,500"
2007-12-01,C06,11,"$246,500","$250,000"
2007-12-01,C07,52,"$286,250","$272,500"
2007-12-01,C08,92,"$322,082","$299,950"
2007-12-01,C09,10,"$390,150","$405,000"
2007-12-01,C10,20,"$376,824","$320,000"
2007-12-01,C11,11,"$236,055","$250,000"
2007-12-01,C12,6,"$324,083","$324,000"
2007-12-01,C13,21,"$216,562","$208,000"
2007-12-01,C14,104,"$307,516","$299,750"
2007-12-01,C15,32,"$251,388","$222,500"
