Date,Area,Sales,Avg_Price,Med_Price
2009-3-01,C01,209,"$338,587","$295,000"
2009-3-01,C02,24,"$554,190","$347,500"
2009-3-01,C03,7,"$484,571","$455,000"
2009-3-01,C04,16,"$303,313","$270,000"
2009-3-01,C06,7,"$261,357","$270,000"
2009-3-01,C07,63,"$285,086","$270,000"
2009-3-01,C08,93,"$306,700","$279,900"
2009-3-01,C09,4,"$403,073","$375,500"
2009-3-01,C10,50,"$371,079","$333,500"
2009-3-01,C11,10,"$155,117","$136,500"
2009-3-01,C12,1,"$313,500","$313,500"
2009-3-01,C13,14,"$250,429","$241,500"
2009-3-01,C14,84,"$296,833","$266,250"
2009-3-01,C15,27,"$264,141","$230,000"
