Date,Area,Sales,Avg_Price,Med_Price
2012-9-01,C01,229,"$418,428","$369,000"
2012-9-01,C02,30,"$891,607","$601,500"
2012-9-01,C03,6,"$398,833","$392,500"
2012-9-01,C04,11,"$588,082","$439,000"
2012-9-01,C06,11,"$369,862","$346,500"
2012-9-01,C07,40,"$344,223","$322,500"
2012-9-01,C08,98,"$425,260","$361,250"
2012-9-01,C09,7,"$594,357","$460,000"
2012-9-01,C10,26,"$438,181","$412,000"
2012-9-01,C11,9,"$242,611","$224,000"
2012-9-01,C12,5,"$983,980","$402,000"
2012-9-01,C13,20,"$322,250","$282,500"
2012-9-01,C14,76,"$396,163","$347,000"
2012-9-01,C15,33,"$335,936","$320,000"
