Date,Area,Sales,Avg_Price,Med_Price
2012-5-01,C01,383,"$430,489","$375,000"
2012-5-01,C02,33,"$827,221","$645,000"
2012-5-01,C03,6,"$731,750","$640,750"
2012-5-01,C04,18,"$498,456","$395,000"
2012-5-01,C06,9,"$378,654","$352,000"
2012-5-01,C07,60,"$348,608","$331,500"
2012-5-01,C08,160,"$394,914","$359,000"
2012-5-01,C09,13,"$641,115","$672,000"
2012-5-01,C10,51,"$454,829","$449,000"
2012-5-01,C11,23,"$213,105","$199,000"
2012-5-01,C12,7,"$652,286","$510,000"
2012-5-01,C13,40,"$309,128","$284,500"
2012-5-01,C14,139,"$381,264","$352,500"
2012-5-01,C15,92,"$367,475","$338,759"
