Date,Area,Sales,Avg_Price,Med_Price
2016-4-01,C01,572,"$487,778","$420,000"
2016-4-01,C02,52,"$755,001","$685,000"
2016-4-01,C03,16,"$572,963","$559,250"
2016-4-01,C04,18,"$599,301","$525,000"
2016-4-01,C06,22,"$391,845","$377,500"
2016-4-01,C07,86,"$430,348","$405,050"
2016-4-01,C08,192,"$460,817","$418,000"
2016-4-01,C09,17,"$1,277,457","$708,000"
2016-4-01,C10,42,"$580,829","$510,000"
2016-4-01,C11,31,"$302,906","$295,000"
2016-4-01,C12,10,"$965,762","$757,500"
2016-4-01,C13,45,"$377,780","$349,900"
2016-4-01,C14,173,"$429,738","$397,000"
2016-4-01,C15,89,"$364,974","$327,000"
