Date,Area,Sales,Avg_Price,Med_Price
2007-3-01,C01,269,"$308,511","$276,500"
2007-3-01,C02,28,"$689,214","$504,500"
2007-3-01,C03,4,"$339,063","$347,000"
2007-3-01,C04,21,"$255,324","$252,000"
2007-3-01,C06,9,"$255,294","$247,000"
2007-3-01,C07,63,"$245,420","$240,000"
2007-3-01,C08,128,"$310,475","$267,750"
2007-3-01,C09,21,"$538,885","$358,450"
2007-3-01,C10,28,"$326,220","$296,950"
2007-3-01,C11,18,"$212,889","$213,750"
2007-3-01,C12,8,"$529,313","$375,000"
2007-3-01,C13,22,"$242,318","$212,500"
2007-3-01,C14,155,"$261,650","$245,000"
2007-3-01,C15,54,"$251,083","$225,850"
