Date,Area,Sales,Avg_Price,Med_Price
2003-2-01,C01,123,"$257,496","$233,000"
2003-2-01,C02,16,"$451,588","$324,000"
2003-2-01,C03,10,"$450,290","$430,000"
2003-2-01,C04,18,"$269,333","$260,750"
2003-2-01,C06,2,"$168,500","$168,500"
2003-2-01,C07,21,"$232,048","$223,000"
2003-2-01,C08,80,"$245,314","$232,950"
2003-2-01,C09,11,"$379,500","$389,000"
2003-2-01,C10,21,"$254,229","$247,000"
2003-2-01,C11,16,"$154,781","$146,750"
2003-2-01,C12,3,"$438,333","$475,000"
2003-2-01,C13,16,"$222,400","$197,000"
2003-2-01,C14,71,"$249,040","$241,500"
2003-2-01,C15,25,"$232,262","$183,000"
