Date,Area,Sales,Avg_Price,Med_Price
2019-4-01,C01,384,"$715,577","$639,000"
2019-4-01,C02,46,"$1,185,364","$862,000"
2019-4-01,C03,16,"$726,946","$697,500"
2019-4-01,C04,13,"$621,469","$535,100"
2019-4-01,C06,14,"$530,143","$557,500"
2019-4-01,C07,60,"$619,366","$605,000"
2019-4-01,C08,162,"$709,817","$630,000"
2019-4-01,C09,13,"$1,570,038","$1,108,000"
2019-4-01,C10,30,"$721,764","$616,000"
2019-4-01,C11,33,"$465,780","$436,000"
2019-4-01,C12,8,"$1,255,288","$1,212,500"
2019-4-01,C13,30,"$601,880","$555,000"
2019-4-01,C14,94,"$598,679","$559,706"
2019-4-01,C15,77,"$536,175","$501,000"
