Date,Area,Sales,Avg_Price,Med_Price
2018-8-01,C01,365,"$681,601","$610,000"
2018-8-01,C02,40,"$1,300,457","$1,002,500"
2018-8-01,C03,12,"$730,750","$653,500"
2018-8-01,C04,14,"$571,779","$511,000"
2018-8-01,C06,11,"$489,871","$528,000"
2018-8-01,C07,51,"$552,510","$514,000"
2018-8-01,C08,140,"$651,859","$610,000"
2018-8-01,C09,3,"$853,000","$851,000"
2018-8-01,C10,27,"$717,135","$620,000"
2018-8-01,C11,21,"$399,838","$387,500"
2018-8-01,C12,10,"$1,006,650","$797,500"
2018-8-01,C13,20,"$497,881","$452,500"
2018-8-01,C14,99,"$577,803","$551,500"
2018-8-01,C15,78,"$512,135","$476,500"
