Date,Area,Sales,Avg_Price,Med_Price
2011-2-01,C01,327,"$405,743","$373,000"
2011-2-01,C02,20,"$865,309","$492,450"
2011-2-01,C03,10,"$483,040","$448,000"
2011-2-01,C04,20,"$289,288","$305,000"
2011-2-01,C06,14,"$298,125","$304,000"
2011-2-01,C07,63,"$342,000","$319,999"
2011-2-01,C08,110,"$392,718","$349,500"
2011-2-01,C09,11,"$616,724","$540,500"
2011-2-01,C10,64,"$453,638","$424,500"
2011-2-01,C11,10,"$232,890","$154,000"
2011-2-01,C12,3,"$449,667","$493,000"
2011-2-01,C13,26,"$283,685","$286,500"
2011-2-01,C14,107,"$373,085","$349,000"
2011-2-01,C15,32,"$346,498","$294,950"
