Date,Area,Sales,Avg_Price,Med_Price
2017-8-01,C01,414,"$624,480","$530,000"
2017-8-01,C02,35,"$973,423","$714,000"
2017-8-01,C03,10,"$778,990","$537,500"
2017-8-01,C04,15,"$524,987","$460,000"
2017-8-01,C06,18,"$448,341","$420,000"
2017-8-01,C07,58,"$550,507","$524,500"
2017-8-01,C08,191,"$593,409","$525,000"
2017-8-01,C09,6,"$742,333","$739,500"
2017-8-01,C10,25,"$635,772","$655,000"
2017-8-01,C11,14,"$421,308","$389,000"
2017-8-01,C12,5,"$1,544,000","$1,350,000"
2017-8-01,C13,20,"$430,890","$433,750"
2017-8-01,C14,103,"$541,270","$480,000"
2017-8-01,C15,72,"$450,346","$415,750"
