Date,Area,Sales,Avg_Price,Med_Price
2009-1-01,C01,82,"$320,532","$298,750"
2009-1-01,C02,8,"$379,388","$375,000"
2009-1-01,C03,3,"$671,833","$778,000"
2009-1-01,C04,8,"$252,063","$184,500"
2009-1-01,C06,2,"$238,000","$238,000"
2009-1-01,C07,20,"$288,320","$283,000"
2009-1-01,C08,49,"$311,783","$287,000"
2009-1-01,C09,4,"$547,875","$466,250"
2009-1-01,C10,19,"$377,249","$355,000"
2009-1-01,C11,7,"$166,214","$150,000"
2009-1-01,C12,1,"$312,000","$312,000"
2009-1-01,C13,7,"$223,286","$182,000"
2009-1-01,C14,36,"$270,171","$262,000"
2009-1-01,C15,14,"$296,593","$268,000"
