Date,Area,Sales,Avg_Price,Med_Price
2010-5-01,C01,353,"$391,863","$355,000"
2010-5-01,C02,36,"$703,404","$555,000"
2010-5-01,C03,11,"$551,273","$480,000"
2010-5-01,C04,33,"$365,452","$335,000"
2010-5-01,C06,10,"$272,550","$260,000"
2010-5-01,C07,62,"$315,750","$302,500"
2010-5-01,C08,164,"$373,114","$350,000"
2010-5-01,C09,16,"$556,198","$439,750"
2010-5-01,C10,46,"$476,158","$397,950"
2010-5-01,C11,20,"$181,302","$149,500"
2010-5-01,C12,10,"$613,950","$518,000"
2010-5-01,C13,45,"$304,502","$274,000"
2010-5-01,C14,119,"$368,391","$338,000"
2010-5-01,C15,42,"$369,378","$306,750"
