Date,Area,Sales,Avg_Price,Med_Price
2001-1-01,C-1,63,"274,706","200,000"
2001-1-01,C-2,8,"339,563","249,000"
2001-1-01,C-3,1,"435,718","435,718"
2001-1-01,C-4,9,"248,444","196,000"
2001-1-01,C-6,1,"168,000","168,000"
2001-1-01,C-7,17,"201,600","196,000"
2001-1-01,C-8,49,"217,583","194,000"
2001-1-01,C-9,3,"389,000","400,000"
2001-1-01,C-10,9,"243,633","215,000"
2001-1-01,C-11,12,"128,800","117,350"
2001-1-01,C-12,-,-,-
2001-1-01,C-13,11,"172,909","160,000"
2001-1-01,C-14,39,"218,062","212,000"
2001-1-01,C-15,21,"198,100","153,900"
