Date,Area,Sales,Avg_Price,Med_Price
2008-5-01,C01,302,"$372,648","$319,950"
2008-5-01,C02,25,"$556,600","$400,500"
2008-5-01,C03,17,"$593,799","$499,000"
2008-5-01,C04,24,"$318,415","$294,000"
2008-5-01,C06,6,"$279,000","$255,000"
2008-5-01,C07,68,"$288,750","$284,750"
2008-5-01,C08,120,"$314,749","$292,500"
2008-5-01,C09,18,"$448,258","$407,500"
2008-5-01,C10,32,"$438,394","$365,000"
2008-5-01,C11,12,"$184,408","$155,500"
2008-5-01,C12,4,"$379,000","$387,500"
2008-5-01,C13,43,"$266,028","$244,000"
2008-5-01,C14,161,"$299,555","$286,000"
2008-5-01,C15,50,"$302,150","$260,250"
