Date,Area,Sales,Avg_Price,Med_Price
2014-7-01,C01,369,"$445,484","$396,000"
2014-7-01,C02,31,"$822,323","$635,000"
2014-7-01,C03,7,"$506,214","$423,500"
2014-7-01,C04,16,"$422,719","$351,750"
2014-7-01,C06,15,"$327,933","$309,000"
2014-7-01,C07,58,"$342,722","$323,250"
2014-7-01,C08,139,"$428,268","$393,000"
2014-7-01,C09,11,"$750,527","$820,000"
2014-7-01,C10,35,"$473,263","$405,000"
2014-7-01,C11,18,"$232,639","$227,500"
2014-7-01,C12,14,"$690,618","$516,500"
2014-7-01,C13,41,"$357,112","$336,000"
2014-7-01,C14,144,"$402,364","$371,750"
2014-7-01,C15,66,"$358,551","$339,500"
