Date,Area,Sales,Avg_Price,Med_Price
2007-4-01,C01,275,"$314,560","$276,900"
2007-4-01,C02,28,"$622,154","$482,500"
2007-4-01,C03,8,"$427,938","$383,750"
2007-4-01,C04,18,"$289,875","$256,500"
2007-4-01,C06,10,"$221,520","$225,000"
2007-4-01,C07,52,"$253,714","$237,900"
2007-4-01,C08,131,"$295,483","$269,000"
2007-4-01,C09,14,"$382,000","$371,500"
2007-4-01,C10,23,"$406,752","$347,000"
2007-4-01,C11,22,"$189,518","$174,000"
2007-4-01,C12,7,"$504,625","$389,000"
2007-4-01,C13,29,"$225,048","$215,000"
2007-4-01,C14,161,"$282,440","$255,000"
2007-4-01,C15,52,"$282,125","$218,000"
