Date,Area,Sales,Avg_Price,Med_Price
2004-8-01,C01,200,"$250,110","$221,500"
2004-8-01,C02,21,"$386,857","$250,000"
2004-8-01,C03,9,"$477,789","$314,000"
2004-8-01,C04,15,"$260,740","$231,200"
2004-8-01,C06,8,"$219,363","$220,500"
2004-8-01,C07,38,"$232,213","$228,500"
2004-8-01,C08,90,"$247,117","$220,500"
2004-8-01,C09,17,"$431,318","$385,500"
2004-8-01,C10,21,"$273,755","$265,000"
2004-8-01,C11,12,"$170,213","$149,000"
2004-8-01,C12,8,"$337,800","$340,000"
2004-8-01,C13,21,"$234,571","$210,000"
2004-8-01,C14,123,"$231,146","$224,000"
2004-8-01,C15,35,"$243,703","$210,000"
