Date,Area,Sales,Avg_Price,Med_Price
2013-10-01,C01,300,"$437,855","$387,750"
2013-10-01,C02,29,"$1,043,259","$702,000"
2013-10-01,C03,14,"$717,428","$704,009"
2013-10-01,C04,17,"$467,288","$391,500"
2013-10-01,C06,7,"$312,857","$316,000"
2013-10-01,C07,68,"$345,551","$335,500"
2013-10-01,C08,132,"$408,711","$385,500"
2013-10-01,C09,10,"$569,320","$497,500"
2013-10-01,C10,29,"$438,052","$447,000"
2013-10-01,C11,16,"$233,525","$224,500"
2013-10-01,C12,11,"$879,727","$789,000"
2013-10-01,C13,41,"$335,339","$290,000"
2013-10-01,C14,109,"$399,458","$346,000"
2013-10-01,C15,58,"$373,768","$317,000"
