Date,Area,Sales,Avg_Price,Med_Price
2011-5-01,C01,393,"$410,301","$358,200"
2011-5-01,C02,29,"$751,448","$580,000"
2011-5-01,C03,14,"$507,714","$473,500"
2011-5-01,C04,26,"$379,927","$312,000"
2011-5-01,C06,13,"$295,615","$278,000"
2011-5-01,C07,81,"$351,277","$328,500"
2011-5-01,C08,138,"$407,238","$385,500"
2011-5-01,C09,22,"$875,882","$588,950"
2011-5-01,C10,48,"$461,283","$403,500"
2011-5-01,C11,11,"$222,909","$190,000"
2011-5-01,C12,6,"$554,167","$562,500"
2011-5-01,C13,43,"$287,112","$273,000"
2011-5-01,C14,135,"$380,155","$362,000"
2011-5-01,C15,56,"$324,809","$316,675"
