Date,Area,Sales,Avg_Price,Med_Price
2016-1-01,C01,248,"$467,564","$398,000"
2016-1-01,C02,22,"$957,950","$664,500"
2016-1-01,C03,7,"$424,000","$455,000"
2016-1-01,C04,5,"$388,700","$389,000"
2016-1-01,C06,20,"$324,085","$328,500"
2016-1-01,C07,46,"$415,467","$399,900"
2016-1-01,C08,67,"$499,463","$443,500"
2016-1-01,C09,4,"$997,038","$1,022,500"
2016-1-01,C10,17,"$613,235","$472,500"
2016-1-01,C11,14,"$281,829","$261,100"
2016-1-01,C12,5,"$800,460","$639,000"
2016-1-01,C13,19,"$383,397","$390,000"
2016-1-01,C14,83,"$420,724","$403,800"
2016-1-01,C15,40,"$371,490","$340,500"
