Date,Area,Sales,Avg_Price,Med_Price
2008-2-01,C01,192,"$346,396","$302,750"
2008-2-01,C02,12,"$629,792","$512,000"
2008-2-01,C03,13,"$467,300","$395,000"
2008-2-01,C04,15,"$341,867","$269,000"
2008-2-01,C06,6,"$254,250","$265,000"
2008-2-01,C07,45,"$295,559","$285,000"
2008-2-01,C08,79,"$343,648","$300,000"
2008-2-01,C09,9,"$537,578","$482,000"
2008-2-01,C10,20,"$338,045","$321,900"
2008-2-01,C11,17,"$177,159","$162,500"
2008-2-01,C12,7,"$474,143","$385,000"
2008-2-01,C13,26,"$236,158","$218,500"
2008-2-01,C14,100,"$293,662","$271,250"
2008-2-01,C15,35,"$253,177","$226,800"
