Date,Area,Sales,Avg_Price,Med_Price
2008-10-01,C01,184,"$346,344","$305,000"
2008-10-01,C02,7,"$433,871","$405,000"
2008-10-01,C03,5,"$673,700","$416,000"
2008-10-01,C04,14,"$311,821","$281,250"
2008-10-01,C06,6,"$222,548","$225,245"
2008-10-01,C07,55,"$281,362","$273,000"
2008-10-01,C08,94,"$339,100","$310,000"
2008-10-01,C09,6,"$399,333","$372,500"
2008-10-01,C10,29,"$389,241","$337,500"
2008-10-01,C11,12,"$167,375","$126,500"
2008-10-01,C12,1,"$584,000","$584,000"
2008-10-01,C13,22,"$271,745","$247,250"
2008-10-01,C14,95,"$292,581","$275,000"
2008-10-01,C15,23,"$254,083","$245,000"
