Date,Area,Sales,Avg_Price,Med_Price
2011-7-01,C01,365,"$411,862","$369,900"
2011-7-01,C02,25,"$626,868","$500,000"
2011-7-01,C03,13,"$540,877","$499,900"
2011-7-01,C04,18,"$341,972","$286,500"
2011-7-01,C06,8,"$327,688","$325,250"
2011-7-01,C07,63,"$374,168","$368,000"
2011-7-01,C08,138,"$383,360","$360,000"
2011-7-01,C09,11,"$720,273","$740,000"
2011-7-01,C10,49,"$572,173","$439,000"
2011-7-01,C11,20,"$229,310","$216,000"
2011-7-01,C12,7,"$534,214","$547,000"
2011-7-01,C13,26,"$275,288","$254,000"
2011-7-01,C14,148,"$382,793","$355,000"
2011-7-01,C15,50,"$317,184","$293,250"
