Date,Area,Sales,Avg_Price,Med_Price
2003-9-01,C01,146,"$240,173","$218,600"
2003-9-01,C02,33,"$473,706","$379,000"
2003-9-01,C03,4,"$494,250","$506,000"
2003-9-01,C04,13,"$231,385","$209,000"
2003-9-01,C06,1,"$220,000","$220,000"
2003-9-01,C07,34,"$227,424","$210,745"
2003-9-01,C08,69,"$213,425","$195,000"
2003-9-01,C09,14,"$535,764","$412,500"
2003-9-01,C10,20,"$253,250","$231,000"
2003-9-01,C11,13,"$152,231","$149,000"
2003-9-01,C12,6,"$399,800","$379,900"
2003-9-01,C13,21,"$271,919","$232,000"
2003-9-01,C14,90,"$221,750","$207,000"
2003-9-01,C15,48,"$234,988","$225,500"
