Date,Area,Sales,Avg_Price,Med_Price
2017-9-01,C01,377,"$633,660","$545,000"
2017-9-01,C02,37,"$920,054","$745,000"
2017-9-01,C03,8,"$585,411","$521,745"
2017-9-01,C04,22,"$738,269","$537,500"
2017-9-01,C06,16,"$444,875","$419,250"
2017-9-01,C07,48,"$575,600","$548,500"
2017-9-01,C08,142,"$610,758","$537,500"
2017-9-01,C09,11,"$1,136,182","$825,000"
2017-9-01,C10,38,"$668,052","$614,500"
2017-9-01,C11,15,"$388,567","$355,000"
2017-9-01,C12,3,"$1,432,667","$1,380,000"
2017-9-01,C13,25,"$455,576","$435,000"
2017-9-01,C14,106,"$542,903","$516,000"
2017-9-01,C15,69,"$467,766","$438,000"
