Date,Area,Sales,Avg_Price,Med_Price
2008-3-01,C01,239,"$349,201","$325,000"
2008-3-01,C02,20,"$717,480","$635,000"
2008-3-01,C03,9,"$534,889","$485,000"
2008-3-01,C04,22,"$255,914","$243,750"
2008-3-01,C06,3,"$310,833","$278,000"
2008-3-01,C07,60,"$285,909","$285,550"
2008-3-01,C08,84,"$339,473","$327,500"
2008-3-01,C09,10,"$637,735","$548,500"
2008-3-01,C10,27,"$385,096","$350,000"
2008-3-01,C11,12,"$215,833","$225,000"
2008-3-01,C12,3,"$443,333","$445,000"
2008-3-01,C13,32,"$287,500","$246,000"
2008-3-01,C14,108,"$301,034","$289,900"
2008-3-01,C15,33,"$265,400","$245,000"
