Date,Area,Sales,Avg_Price,Med_Price
2013-4-01,C01,360,"$421,313","$376,750"
2013-4-01,C02,42,"$919,821","$677,500"
2013-4-01,C03,8,"$847,500","$721,000"
2013-4-01,C04,28,"$463,314","$379,650"
2013-4-01,C06,21,"$315,900","$294,000"
2013-4-01,C07,47,"$354,811","$337,000"
2013-4-01,C08,133,"$414,956","$385,000"
2013-4-01,C09,14,"$981,993","$609,000"
2013-4-01,C10,49,"$466,089","$435,000"
2013-4-01,C11,29,"$225,712","$179,786"
2013-4-01,C12,7,"$501,829","$480,000"
2013-4-01,C13,38,"$338,068","$276,500"
2013-4-01,C14,98,"$376,254","$353,250"
2013-4-01,C15,65,"$378,769","$305,000"
