Date,Area,Sales,Avg_Price,Med_Price
2011-11-01,C01,355,"$415,901","$371,000"
2011-11-01,C02,29,"$978,660","$651,000"
2011-11-01,C03,12,"$575,500","$444,000"
2011-11-01,C04,15,"$413,800","$390,000"
2011-11-01,C06,9,"$366,577","$338,200"
2011-11-01,C07,55,"$347,454","$332,000"
2011-11-01,C08,117,"$422,083","$390,000"
2011-11-01,C09,9,"$591,333","$495,000"
2011-11-01,C10,37,"$476,097","$390,000"
2011-11-01,C11,17,"$191,576","$193,000"
2011-11-01,C12,11,"$708,864","$585,000"
2011-11-01,C13,38,"$313,851","$292,500"
2011-11-01,C14,122,"$365,894","$334,000"
2011-11-01,C15,48,"$350,913","$324,400"
