Date,Area,Sales,Avg_Price,Med_Price
2001-2-01,C-1,81,"255,641","202,500"
2001-2-01,C-2,15,"283,460","222,000"
2001-2-01,C-3,3,"304,833","300,000"
2001-2-01,C-4,18,"300,388","207,500"
2001-2-01,C-6,2,"181,950","181,950"
2001-2-01,C-7,31,"221,402","205,500"
2001-2-01,C-8,68,"234,123","222,500"
2001-2-01,C-9,12,"285,550","292,500"
2001-2-01,C-10,9,"204,556","174,900"
2001-2-01,C-11,17,"133,529","125,000"
2001-2-01,C-12,3,"209,400","212,000"
2001-2-01,C-13,18,"191,494","201,450"
2001-2-01,C-14,38,"227,379","222,500"
2001-2-01,C-15,28,"223,736","154,000"
