Date,Area,Sales,Avg_Price,Med_Price
2008-8-01,C01,258,"$341,668","$308,000"
2008-8-01,C02,19,"$598,384","$398,800"
2008-8-01,C03,4,"$412,250","$362,000"
2008-8-01,C04,17,"$366,765","$308,000"
2008-8-01,C06,4,"$243,875","$255,250"
2008-8-01,C07,79,"$297,718","$290,000"
2008-8-01,C08,99,"$324,679","$293,000"
2008-8-01,C09,16,"$449,141","$392,250"
2008-8-01,C10,21,"$338,621","$315,000"
2008-8-01,C11,15,"$182,053","$173,000"
2008-8-01,C12,3,"$501,667","$465,000"
2008-8-01,C13,33,"$240,179","$239,000"
2008-8-01,C14,108,"$302,071","$286,250"
2008-8-01,C15,35,"$287,297","$272,000"
