Date,Area,Sales,Avg_Price,Med_Price
2018-5-01,C01,477,"$704,105","$615,000"
2018-5-01,C02,47,"$872,506","$705,000"
2018-5-01,C03,12,"$681,975","$677,000"
2018-5-01,C04,18,"$619,272","$545,000"
2018-5-01,C06,13,"$508,423","$502,000"
2018-5-01,C07,60,"$632,447","$578,000"
2018-5-01,C08,178,"$696,502","$615,000"
2018-5-01,C09,15,"$966,133","$866,000"
2018-5-01,C10,51,"$617,696","$571,180"
2018-5-01,C11,21,"$392,840","$418,000"
2018-5-01,C12,8,"$898,788","$780,000"
2018-5-01,C13,30,"$613,114","$535,500"
2018-5-01,C14,107,"$592,240","$550,000"
2018-5-01,C15,87,"$544,900","$491,000"
