Date,Area,Sales,Avg_Price,Med_Price
2014-10-01,C01,334,"$444,266","$386,400"
2014-10-01,C02,35,"$964,077","$620,000"
2014-10-01,C03,12,"$614,083","$493,500"
2014-10-01,C04,10,"$542,280","$563,500"
2014-10-01,C06,18,"$324,272","$336,950"
2014-10-01,C07,62,"$370,656","$358,000"
2014-10-01,C08,140,"$449,961","$436,500"
2014-10-01,C09,9,"$645,878","$554,000"
2014-10-01,C10,36,"$478,594","$447,500"
2014-10-01,C11,25,"$306,948","$250,000"
2014-10-01,C12,8,"$1,070,313","$631,000"
2014-10-01,C13,34,"$383,538","$364,200"
2014-10-01,C14,99,"$399,059","$369,000"
2014-10-01,C15,71,"$359,605","$315,000"
