Date,Area,Sales,Avg_Price,Med_Price
2016-2-01,C01,389,"$475,106","$427,000"
2016-2-01,C02,35,"$1,092,063","$782,500"
2016-2-01,C03,6,"$624,983","$642,500"
2016-2-01,C04,17,"$575,512","$340,000"
2016-2-01,C06,17,"$356,118","$319,000"
2016-2-01,C07,65,"$413,327","$390,000"
2016-2-01,C08,133,"$459,279","$423,400"
2016-2-01,C09,16,"$1,078,975","$767,000"
2016-2-01,C10,33,"$519,801","$470,000"
2016-2-01,C11,19,"$281,457","$265,000"
2016-2-01,C12,14,"$821,421","$577,500"
2016-2-01,C13,25,"$387,196","$353,000"
2016-2-01,C14,114,"$422,007","$402,500"
2016-2-01,C15,71,"$372,063","$341,000"
