Date,Area,Sales,Avg_Price,Med_Price
2004-2-01,C01,150,"$239,062","$216,250"
2004-2-01,C02,23,"$457,474","$415,000"
2004-2-01,C03,7,"$374,143","$387,000"
2004-2-01,C04,20,"$276,745","$252,500"
2004-2-01,C06,2,"$210,500","$210,500"
2004-2-01,C07,28,"$234,432","$233,750"
2004-2-01,C08,87,"$232,437","$225,000"
2004-2-01,C09,11,"$370,109","$302,000"
2004-2-01,C10,17,"$245,882","$239,500"
2004-2-01,C11,13,"$149,612","$140,000"
2004-2-01,C12,4,"$532,875","$369,500"
2004-2-01,C13,21,"$226,952","$212,000"
2004-2-01,C14,77,"$224,030","$222,000"
2004-2-01,C15,26,"$234,519","$181,000"
