Date,Area,Sales,Avg_Price,Med_Price
2009-9-01,C01,326,"$380,308","$340,000"
2009-9-01,C02,31,"$752,806","$500,000"
2009-9-01,C03,6,"$445,750","$352,500"
2009-9-01,C04,14,"$286,000","$294,500"
2009-9-01,C06,10,"$287,100","$257,000"
2009-9-01,C07,80,"$310,876","$289,500"
2009-9-01,C08,129,"$347,651","$322,500"
2009-9-01,C09,16,"$538,050","$497,000"
2009-9-01,C10,38,"$423,438","$408,500"
2009-9-01,C11,16,"$172,313","$139,500"
2009-9-01,C12,3,"$636,000","$360,000"
2009-9-01,C13,44,"$268,340","$242,500"
2009-9-01,C14,111,"$325,481","$308,000"
2009-9-01,C15,67,"$319,928","$264,500"
