"Data Source","World Development Indicators",

"Last Updated Date","2021-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Canada","CAN","Population ages 0-14, total","SP.POP.0014.TO","6040212","6184734","6302723","6403116","6488386","6551050","6586492","6586960","6552014","6489225","6424984","6428568","6332207","6245024","6157471","6057084","5981437","5875082","5751375","5643120","5578695","5536691","5515548","5503708","5499795","5499194","5518158","5556572","5596278","5668678","5729961","5790497","5853882","5909629","5951548","5970934","5998254","5993554","5958026","5914914","5880513","5843483","5816282","5781391","5742896","5699388","5667703","5635757","5616013","5608093","5606922","5636891","5657280","5671952","5691799","5709424","5740699","5799752","5882337","5957010","",
"Canada","CAN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","71.1331707317073","71.3460975609756","71.3670731707317","71.3807317073171","71.7763414634146","71.8721951219512","72.0043902439024","72.2078048780488","72.3534146341463","72.5014634146341","72.7004878048781","73.0292682926829","72.9339024390244","73.1626829268293","73.2375609756098","73.5217073170732","73.8560975609756","74.2156097560976","74.529756097561","74.8663414634146","75.0780487804878","75.4634146341463","75.7634146341463","76.0658536585366","76.2170731707317","76.3682926829268","76.519512195122","76.719512195122","76.919512195122","77.119512195122","77.4219512195122","77.6219512195122","77.7243902439024","77.8243902439025","77.8268292682927","78.0292682926829","78.1804878048781","78.4317073170732","78.6341463414634","78.8853658536585","79.1365853658537","79.3390243902439","79.490243902439","79.7414634146342","79.8926829268293","80.1926829268293","80.3439024390244","80.5439024390244","80.6951219512195","80.9951219512195","81.2463414634146","81.4487804878049","81.6487804878049","81.7487804878049","81.8","81.9","81.9","81.9","82.0487804878049","82.0487804878049","",
"Canada","CAN","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","","",
"Canada","CAN","Share of youth not in education, employment or training, male (% of male youth population)","SL.UEM.NEET.MA.ZS","","","","","","","","","","","","","","","","","14.6199998855591","15.5500001907349","15.3199996948242","14.1499996185303","14.6700000762939","14.6499996185303","20","20.2600002288818","18.1100006103516","16.5100002288818","15.6700000762939","14.0299997329712","12.8199996948242","12.3000001907349","13.7600002288818","16.5300006866455","16.8700008392334","16.6399993896484","15.8000001907349","14.9700002670288","15.2200002670288","14.4399995803833","14.3999996185303","13.4700002670288","13.1499996185303","12.9200000762939","12.9700002670288","13.4399995803833","13.1300001144409","12.789999961853","12.4799995422363","11.8699998855591","12.7399997711182","15.3699998855591","14.6800003051758","13.8199996948242","14.0600004196167","13.5500001907349","14.3800001144409","14.289999961853","14.0699996948242","13.0299997329712","13.3699998855591","13","19.1100006103516",
"Canada","CAN","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","11.6199998855591","12.9799995422363","13.289999961853","12.3900003433228","12.1700000762939","11.6999998092651","15.5","16.3899993896484","15.4099998474121","14.0200004577637","13.1499996185303","11.9499998092651","10.4899997711182","9.57999992370605","11.0299997329712","12.8999996185303","14.4799995422363","14.4200000762939","13.6800003051758","13.1800003051758","13.7799997329712","15.289999961853","13.6000003814697","12.6800003051758","11.3900003433228","11.1000003814697","11.710000038147","11.8000001907349","11.8299999237061","10.6000003814697","10.4099998474121","10.0600004196167","10.1199998855591","12.2600002288818","12.5100002288818","12.3800001144409","12.7399997711182","12.2299995422363","11.9200000762939","11.2600002288818","11.3199996948242","9.90999984741211","9.61999988555908","9.67000007629395","19.4099998474121",
"Canada","CAN","Labor force participation rate, female (% of female population ages 15+) (national estimate)","SL.TLF.CACT.FE.NE.ZS","","29.7099990844727","","","","","","","","","","39.9099998474121","","","","","45.7000007629395","46.5299987792969","47.939998626709","49.3800010681152","50.5999984741211","52.0200004577637","52.1300010681152","52.9700012207031","53.7700004577637","54.9300003051758","55.7200012207031","56.4599990844727","57.4199981689453","58.1100006103516","58.5","58.4300003051758","57.8400001525879","57.6599998474121","57.5200004577637","57.4799995422363","57.4700012207031","57.7900009155273","58.3800010681152","58.9099998474121","59.4000015258789","59.75","60.9099998474121","61.8899993896484","61.9900016784668","61.6599998474121","61.8800010681152","62.5099983215332","62.5499992370605","62.4300003051758","62.4099998474121","62.1599998474121","62.1300010681152","62.1699981689453","61.5499992370605","61.2200012207031","61.2799987792969","61.4799995422363","61.2999992370605","61.4500007629395","59.5200004577637",
"Canada","CAN","Children in employment, total (% of children ages 7-14)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.9799995422363","62.939998626709","63.5800018310547","63.4700012207031","63.4700012207031","63.689998626709","63.5200004577637","63.3499984741211","63.5699996948242","63.4599990844727","64.0500030517578","63.8699989318848","64.0999984741211","64.0400009155273","64.1600036621094","64.9000015258789","65.5400009155273","65.5100021362305","66.7099990844727","66.8899993896484","67.1399993896484","66.8499984741211","66.7600021362305","67.0699996948242","67.6399993896484","68.0800018310547","68.4300003051758","68.370002746582","68.8899993896484","",
"Canada","CAN","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.189999997615814","0.219999998807907","0.259999990463257","0.170000001788139","0.200000002980232","0.180000007152557","0.25","0.219999998807907","0.200000002980232","0.159999996423721","0.129999995231628","0.129999995231628","0.150000005960464","0.119999997317791","0.119999997317791","0.119999997317791","0.0900000035762787","0.109999999403954","0.0900000035762787","0.0700000002980232","0.100000001490116","0.0799999982118607","0.109999999403954","0.100000001490116","0.0900000035762787","0.109999999403954","0.100000001490116","0.100000001490116","0.0900000035762787","",
"Canada","CAN","Employment to population ratio, 15+, female (%) (national estimate)","SL.EMP.TOTL.SP.FE.NE.ZS","","","","","","","","","","","","","","","","","41.9500007629395","42.2700004577637","43.3600006103516","45.0900001525879","46.3899993896484","47.7200012207031","46.5299987792969","46.8400001525879","47.689998626709","49.1199989318848","50.2799987792969","51.2599983215332","52.7200012207031","53.5999984741211","53.7700004577637","52.7700004577637","51.939998626709","51.5099983215332","51.8800010681152","52.2400016784668","52.1300010681152","52.6399993896484","53.7200012207031","54.6199989318848","55.4199981689453","55.6599998474121","56.5699996948242","57.4599990844727","57.7400016784668","57.6699981689453","58.1100006103516","58.9799995422363","59.0200004577637","58.0499992370605","57.9000015258789","57.7999992370605","57.8899993896484","58.0699996948242","57.6199989318848","57.3800010681152","57.4599990844727","57.8800010681152","57.939998626709","58.2200012207031","53.9300003051758",
"Canada","CAN","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.39000010490417","2.28999996185303","2.36999988555908","2.29999995231628","2.11999988555908","2.08999991416931","2.03999996185303","2.05999994277954","1.94000005722046","1.64999997615814","1.3400000333786","1.36000001430511","1.32000005245209","1.28999996185303","1.35000002384186","1.38999998569489","1.30999994277954","1.21000003814697","1.19000005722046","1.11000001430511","1.10000002384186","1.11000001430511","1.08000004291534","1.05999994277954","1.01999998092651","0.990000009536743","0.959999978542328","0.939999997615814","1","",
"Canada","CAN","Multidimensional poverty headcount ratio, household (% of total households)","SI.POV.MDIM.HH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Income share held by third 20%","SI.DST.03RD.20","","","","","","","","","","","","16.3","","","","17","","","","","","17","","","","","","17.1","","","","17.2","","","17.2","","","17.4","17","","17","","","","16.9","","","16.6","","","16.8","","17.1","17","17","16.9","17.1","17","","","",
"Canada","CAN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2429.59179688","2617.79223633","2758.29760742","2928.47949219","3086.68823242","3290.41967773","3554.80078125","3717.99462891","3855.40722656","4140.42578125","4256.97802734","4273.02832031","4384.10888672","4552.95996094","4659.98144531","4729.48681641","4908.84179688","5023.35107422","5199.97314453","","",
"Canada","CAN","Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD)","SH.UHC.NOP1.CG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0706420093774796","","","","","","0.145236000418663","","","","0.127414003014564","","","0.0919790044426918","","","0.114836014807224","","","","","","","","","","",
"Canada","CAN","Prevalence of stunting, height for age (modeled estimate, % of children under 5)","SH.STA.STNT.ME.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","People practicing open defecation, urban (% of urban population)","SH.STA.ODFC.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Canada","CAN","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8790947945206","99.8790947945206","99.8790947945206","99.8790947945206","99.8790947945206","99.843107260274","99.8071197260274","99.7711321917808","99.7351446575342","99.6991571232877","99.6631695890411","99.6271820547945","99.5911945205479","99.5552069863014","99.5192194520548","99.4832319178082","99.4472443835616","99.4112568493151","","","",
"Canada","CAN","Number of maternal deaths","SH.MMR.DTHS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","32","33","35","35","39","40","41","44","44","42","43","44","42","41","41","40","40","","","",
"Canada","CAN","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)","SH.DYN.NCOM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4","14","13.8","13.5","13.1","12.7","12.3","12.2","11.9","11.5","11.1","10.8","10.7","10.5","10.4","10.3","10.4","10.1","9.8","9.6","",
"Canada","CAN","Number of infant deaths","SH.DTH.IMRT","13013","12600","12070","11428","10698","9921","9146","8416","7749","7157","6641","6201","5820","5482","5178","4899","4636","4387","4148","3922","3707","3509","3332","3180","3055","2953","2871","2804","2742","2680","2613","2538","2455","2360","2258","2151","2044","1945","1861","1796","1754","1733","1732","1745","1765","1788","1809","1827","1838","1844","1845","1841","1832","1819","1799","1774","1745","1713","1677","1639","",
"Canada","CAN","Women who believe a husband is justified in beating his wife when she neglects the children (%)","SG.VAW.NEGL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Government expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.32883","","","","","","","","","",
"Canada","CAN","Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)","SE.TER.CUAT.MS.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.53694009780884","","","","",
"Canada","CAN","Trained teachers in upper secondary education, male (% of male teachers)","SE.SEC.TCAQ.UP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","96.2094802856445","95.7111206054688","94.2307510375977","92.2098388671875","91.7469100952148","90.7522430419922","90.3644638061523","89.3846969604492","88.2703018188477","87.4626312255859","88.2752532958984","92.3430023193359","94.9845733642578","98.1000823974609","99.0982666015625","99.1846466064453","99.1088562011719","99.3804016113281","99.6363677978516","99.8023071289063","101.408256530762","102.7138671875","104.606269836426","105.766387939453","105.152473449707","105.476921081543","","105.603973388672","102.376136779785","101.923126220703","","","","","101.391189575195","101.728248596191","101.90348815918","102.344436645508","102.734443664551","102.398483276367","103.348960876465","109.987487792969","109.485992431641","109.333099365234","110.35652923584","112.514282226563","113.76286315918","114.123512268066","","",
"Canada","CAN","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9646492004395","","","","","19.6312503814697","","","","","","","","","","","","","","","54.1988410949707","","","","","58.6228408813477","","","","","60.4305305480957","","","","",
"Canada","CAN","Adjusted net enrollment rate, primary (% of primary school age children)","SE.PRM.TENR","","","","","","","","","","","","","","","","","","","","","","","96.09216","95.82713","95.25873","95.10443","95.41775","95.48426","95.48272","95.72394","95.73245","98.30903","98.06502","96.43984","95.88897","94.75944","95.69298","","99.15291","99.92808","99.92051","","","","","","","","","","","","99.45167","99.43231","99.39113","99.58907","99.95587","","","","",
"Canada","CAN","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","4.43749","4.27976","4.21477","4.0627","3.94964","3.74214","3.74214","3.74208","3.73966","2.49648","2.54332","2.57871","2.57775","2.46954","2.46954","","0.65341","0","0","","","","","","","","","","","","","0","0","0","0","0","","","",
"Canada","CAN","Primary education, pupils (% female)","SE.PRM.ENRL.FE.ZS","","","","","","","","","","","","48.57088","48.6367","48.59936","48.6477","48.49821","48.79021","48.72973","48.73452","48.72722","48.71164","48.72231","48.31027","48.111","48.09355","48.15241","48.18916","48.22234","48.22236","47.91769","48.49893","48.3016","48.31322","48.35355","48.35425","48.40506","48.40504","","48.76426","48.82732","48.82928","","","","48.60714","48.63143","48.64479","48.66152","48.68863","48.71977","48.75546","48.7463","48.79842","48.81943","48.89092","48.86873","48.76606","48.74999","","","",
"Canada","CAN","Pupil-teacher ratio, preprimary","SE.PRE.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","33.94945","33.43248","33.39503","32.04531","30.75349","31.77258","30.56053","30.68733","37.04284","37.41449","38.97122","39.56436","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Coverage of social insurance programs in 4th quintile (% of population)","per_si_allsi.cov_q4_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Coverage of unemployment benefits and ALMP in 4th quintile (% of population)","per_lm_alllm.cov_q4_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Net secondary income (Net current transfers from abroad) (constant LCU)","NY.TRF.NCTR.KN","-4314141872.14146","-5046722199.40551","-5312205868.79787","-5727541415.37214","-5974773953.2345","-6314171841.41958","-6778567232.39115","-7204390283.99523","-6810562720.50059","-6216699674.98234","-7167979009.5929","-7433937528.40564","-7095797452.08841","-7959146256.692","-8802772627.79873","-9137848751.82631","-11374162129.7388","-13817582476.0015","-16869760764.2166","-19239949834.2676","-19569055525.6087","-25098015104.6832","-25148510722.9676","-21900544223.7767","-24501387743.4056","-25351565167.3926","-28530481982.109","-27208326620.0423","-29840223293.1083","-32435204339.4074","-34005491816.7158","-30660131466.9099","-33453339333.0855","-32551204040.2515","-35846482804.4852","-35410210849.6942","-34701803628.8137","-33787858738.9756","-38085969988.7251","-40075696706.2462","-32883740173.3532","-35935474941.2084","-33271438776.6528","-32894739764.6512","-29710737502.6947","-29022000000","-23140068630.1983","-21802138164.6458","-22743606427.93","-25644556287.3331","-29147630307.7152","-28364493016.5346","-28077937203.3103","-23559374413.9224","","","","","","","",
"Canada","CAN","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","","","","","","","","","","","","0.947805397047816","4.42779833709976","5.45417507559966","1.72124727751377","-0.0453716874002197","4.20616997965952","1.9309935745422","2.29801793081887","2.42332695967275","0.85193215651276","1.58376913118666","-4.4538064844877","2.13250527015651","4.75961378273939","3.83626774297919","0.851757442272017","2.97722897352959","2.89155616227683","0.278397175355167","-1.48144596448873","-3.00619400269119","-0.54466203363188","1.74308746602772","3.17367510372712","1.74168273446458","0.666820586048075","-4.82485068882711","1.67316529261632","3.06311074383545","4.73640996819675","0.0966041674069373","2.67375871272986","2.96375029338056","3.27638498347807","4.14710054217042","3.65278138871166","6.03316562396401","-0.0991717966644501","-4.2318539093426","1.65135099988929","2.2154307876892","0.792708563997621","1.51629257363346","1.75057975902331","0.0345854421982352","0.182990228436822","1.99009023079944","0.448924086235209","0.496404602079153","",
"Canada","CAN","Gross domestic savings (current US$)","NY.GDS.TOTL.CD","","8239187847.1082","9068675322.43724","9910175524.42865","11515761592.3398","13326219173.9185","15333977462.3074","15464154042.674","16404856180.3282","18039077992.0361","19651287204.5172","22178477916.4191","25208287705.8289","32075783421.6578","40757368098.1595","39107328942.1943","48490372210.9533","47724992007.5223","49547218374.6822","59811047464.5723","67495632911.3924","78427725414.9637","72547620977.5472","77693930542.0318","85068334491.5451","85815452215.3058","83450161928.7514","99966817496.2293","122314942715.528","132687500000","126249571477.545","112359256349.83","104115992388.517","105032168048.988","118448301113.064","134502331681.725","141812981298.13","150253502816.698","144140883046.849","163417244396.581","193836778668.103","185073605371.901","181452239852.163","215606309328.385","262051498847.041","308508004621.225","343541960507.757","378363280886.323","397111527647.61","277810340302.686","344334901114.285","407295097875.688","419169235593.111","431042414565.835","431714009243.698","331661088218.278","312795468357.947","351800225952.711","362360147633.99","365447260776.061","",
"Canada","CAN","GDP: linked series (current LCU)","NY.GDP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","669025999999.999","692997000000","699253000000","716019000000","744608000000","789507000000","828973000000","857023000000","903900000000","937295000000","1004458000000","1102383000000","1140505000000","1189452000000","1250317000000","1331179000000","1417028000000","1492207000000","1573532000000","1652923000000","1567365000000","1662131000000","1769922000000","1827205000000","1902249000000","1994897000000","1990442000000","2025532999999.99","2141106999999.99","2223856000000","2303877999999.99","",
"Canada","CAN","Exports as a capacity to import (constant LCU)","NY.EXP.CAPM.KN","","40306352503.6949","41851441159.3446","44808823147.4442","51594985212.8482","54578529052.0668","62284724037.436","68939372535.9894","76455928884.2545","82047964593.9303","90666847472.661","92704025855.3974","102181340569.185","119457198595.896","124680001267.055","111694962760.614","123851564717.499","126546011562.319","133745564549.071","144356903269.636","146748139458.364","144121994707.391","138969134181.84","148880703309.232","173875747314.504","180074904387.423","182370562702.065","194257226450.724","217023793896.411","223342675698.365","228844806264.436","228305993939.679","241969307114.531","263759950279.394","295880897035.687","330503177555.807","355738888334.736","383029558912.408","402811738697.016","452778223795.003","514691443350.98","494290645547.275","488592081648.885","506697185988.725","558537774682.804","591340284889.734","602859758104.108","628008513945.921","625477694946.133","494778677851.275","555787913561.422","602158413199.972","609776489447.494","628707136462.315","659119407655.896","633955000000","635766906111.045","665463721174.698","688810119857.42","697742422712.629","",
