Date,Area,Sales,Avg_Price,Med_Price
2000-01-01,C08,28,177507,175400
2000-02-01,C08,74,181509,163750
2000-04-01,C08,76,198259,181500
2000-05-01,C08,64,205815,183000
2000-06-01,C08,71,197927,182000
2000-08-01,C08,69,184317,171900
2000-09-01,C08,64,208080,188500
2000-10-01,C08,83,194438,176000
2000-11-01,C08,70,189461,169500
2000-12-01,C08,43,200686,176900
2001-01-01,C08,49,217583,194000
2001-02-01,C08,68,234123,222500
2001-03-01,C08,99,222658,200000
2001-04-01,C08,64,209607,193900
2001-05-01,C08,72,206926,190500
2001-06-01,C08,85,207380,196000
2001-07-01,C08,76,212572,201500
2001-08-01,C08,71,222796,212000
2001-09-01,C08,80,208515,184000
2001-10-01,C08,80,225304,199875
2001-11-01,C08,88,210907,198750
2001-12-01,C08,79,212786,193500
2002-01-01,C08,62,243968,212200
2002-02-01,C08,103,237007,220000
2002-03-01,C08,100,241928,224000
2002-04-01,C08,120,243600,219750
2002-05-01,C08,98,249470,224500
2002-06-01,C08,98,242659,218500
2002-07-01,C08,63,228071,210000
2002-08-01,C08,67,226740,218000
2002-09-01,C08,63,228347,213000
2002-10-01,C08,88,240317,216000
2002-11-01,C08,83,252299,234000
2002-12-01,C08,50,244292,220000
2003-01-01,C08,46,259442,230000
2003-02-01,C08,80,245314,232950
2003-03-01,C08,85,242357,225000
2003-04-01,C08,79,212244,206000
2003-05-01,C08,81,237576,218800
2003-06-01,C08,69,231712,200000
2003-07-01,C08,103,223607,199500
2003-08-01,C08,72,249092,222500
2003-09-01,C08,69,213425,195000
2003-10-01,C08,86,233928,217750
2003-11-01,C08,86,236008,226500
2003-12-01,C08,66,231869,219000
2004-01-01,C08,47,263530,240000
2004-02-01,C08,87,232437,225000
2004-03-01,C08,126,250749,220500
2004-04-01,C08,110,251985,221250
2004-05-01,C08,95,224927,213000
2004-06-01,C08,91,230588,209000
2004-07-01,C08,87,242852,224900
2004-08-01,C08,90,247117,220500
2004-09-01,C08,87,245760,225900
2004-10-01,C08,84,240663,224500
2004-11-01,C08,121,243895,217500
2004-12-01,C08,73,228346,215600
2005-01-01,C08,57,240058,217000
2005-02-01,C08,96,258881,229500
2005-03-01,C08,115,257879,229000
2005-04-01,C08,110,241388,224500
2005-05-01,C08,112,259701,245000
2005-06-01,C08,133,253446,219900
