Date,Area,Sales,Avg_Price,Med_Price
2000-01-01,W03,2,155500,155500
2000-02-01,W03,5,155700,148000
2000-04-01,W03,9,160500,167500
2000-05-01,W03,5,119800,114000
2000-06-01,W03,9,157056,166000
2000-08-01,W03,5,139100,135000
2000-09-01,W03,10,120090,117500
2000-10-01,W03,10,146640,153000
2000-11-01,W03,7,133214,136500
2000-12-01,W03,9,130817,130000
2001-01-01,W03,4,126625,116500
2001-02-01,W03,7,143214,138000
2001-03-01,W03,9,145178,149000
2001-04-01,W03,4,142088,155175
2001-05-01,W03,9,150044,164000
2001-06-01,W03,7,161929,175000
2001-07-01,W03,10,136850,119250
2001-08-01,W03,8,149375,143000
2001-09-01,W03,6,147750,168000
2001-10-01,W03,3,134000,117000
2001-11-01,W03,8,170313,166000
2001-12-01,W03,8,161863,170500
2002-01-01,W03,4,155725,158450
2002-02-01,W03,10,159290,156750
2002-03-01,W03,10,152960,140750
2002-04-01,W03,5,126820,107500
2002-05-01,W03,8,156938,148750
2002-06-01,W03,7,164836,175000
2002-07-01,W03,2,159400,159400
2002-08-01,W03,9,149067,145000
2002-09-01,W03,5,171200,170000
2002-10-01,W03,11,155091,170000
2002-11-01,W03,4,174000,178500
2002-12-01,W03,8,174750,194500
2003-01-01,W03,1,201000,201000
2003-02-01,W03,9,167544,167500
2003-03-01,W03,14,169250,187500
2003-04-01,W03,7,155557,160000
2003-05-01,W03,7,185443,186000
2003-06-01,W03,8,187000,190500
2003-07-01,W03,11,163718,136000
2003-08-01,W03,6,152317,148500
2003-09-01,W03,6,170167,164000
2003-10-01,W03,7,183143,171000
2003-11-01,W03,5,174180,170000
2003-12-01,W03,7,178900,203500
2004-01-01,W03,4,164625,163000
2004-02-01,W03,7,185214,205000
2004-03-01,W03,10,159640,152750
2004-04-01,W03,10,176550,166750
2004-05-01,W03,7,184564,182000
2004-06-01,W03,11,169900,164000
2004-07-01,W03,11,167136,165000
2004-08-01,W03,10,175850,168750
2004-09-01,W03,7,157986,155000
2004-10-01,W03,7,156071,133000
2004-11-01,W03,5,164800,146000
2004-12-01,W03,4,157125,151000
2005-01-01,W03,8,165313,174000
2005-02-01,W03,5,172800,168000
2005-03-01,W03,5,192000,208500
2005-04-01,W03,9,181433,183000
2005-05-01,W03,12,185750,185000
2005-06-01,W03,7,157429,145000
2005-07-01,W03,9,203411,213000
2005-08-01,W03,8,174213,171000
2005-09-01,W03,13,193615,202500
2005-10-01,W03,10,190570,183500
2005-11-01,W03,4,183120,183745
2005-12-01,W03,6,177000,158500
2006-01-01,W03,4,187625,206250
2006-02-01,W03,10,203349,207500
2006-03-01,W03,14,193285,196500
2006-04-01,W03,6,162000,137000
2006-05-01,W03,7,168829,152000
2006-06-01,W03,7,159286,144000
2006-07-01,W03,8,162938,158000
2006-08-01,W03,7,191071,195000
2006-09-01,W03,7,195214,196500
2006-10-01,W03,6,203333,200000
