Date,Area,Sales,Avg_Price,Med_Price
2000-01-01,E08,15,123093,119900
2000-02-01,E08,17,123412,123000
2000-04-01,E08,35,132174,128800
2000-05-01,E08,30,131227,130500
2000-06-01,E08,35,134134,123000
2000-08-01,E08,32,123072,125500
2000-09-01,E08,26,138769,134500
2000-10-01,E08,36,128590,125250
2000-11-01,E08,23,149630,133000
2000-12-01,E08,16,119356,113900
2001-01-01,E08,18,142147,131500
2001-02-01,E08,38,138987,129500
2001-03-01,E08,36,141428,131000
2001-04-01,E08,33,137585,131500
2001-05-01,E08,31,138903,133000
2001-06-01,E08,28,131775,134500
2001-07-01,E08,28,141207,141500
2001-08-01,E08,32,137759,138500
2001-09-01,E08,33,139158,140000
2001-10-01,E08,24,146187,141500
2001-11-01,E08,35,135864,138000
2001-12-01,E08,27,135157,132000
2002-01-01,E08,25,142667,140000
2002-02-01,E08,25,146816,148000
2002-03-01,E08,36,146928,145000
2002-04-01,E08,45,153567,150200
2002-05-01,E08,32,153872,161194
2002-06-01,E08,33,163470,158000
2002-07-01,E08,13,151731,161000
2002-08-01,E08,22,151150,157750
2002-09-01,E08,16,161175,145450
2002-10-01,E08,25,163260,152000
2002-11-01,E08,26,157894,148000
2002-12-01,E08,16,148000,140000
2003-01-01,E08,21,153129,155000
2003-02-01,E08,29,156441,156800
2003-03-01,E08,28,158827,159500
2003-04-01,E08,22,161400,163500
2003-05-01,E08,25,158030,158000
2003-06-01,E08,31,171158,158000
2003-07-01,E08,23,159587,146500
2003-08-01,E08,29,166779,158000
2003-09-01,E08,30,165602,165000
2003-10-01,E08,30,164767,162250
2003-11-01,E08,16,154663,158500
2003-12-01,E08,20,145165,154000
2004-01-01,E08,22,165145,153500
2004-02-01,E08,25,182368,165000
2004-03-01,E08,38,158397,150250
2004-04-01,E08,34,154144,154500
2004-05-01,E08,33,157926,158000
2004-06-01,E08,35,148494,148500
2004-07-01,E08,20,147585,139000
2004-08-01,E08,23,138235,132000
2004-09-01,E08,23,147887,150000
2004-10-01,E08,29,155721,155000
2004-11-01,E08,12,160090,157540
2004-12-01,E08,18,146850,143150
2005-01-01,E08,12,154858,150500
2005-02-01,E08,19,156163,162500
2005-03-01,E08,28,182496,158000
2005-04-01,E08,29,146534,148000
2005-05-01,E08,25,152520,143000
2005-06-01,E08,22,157382,142250
2005-07-01,E08,29,171765,161000
2005-08-01,E08,21,157600,159000
2005-09-01,E08,16,172219,152000
2005-10-01,E08,20,142725,142500
2005-11-01,E08,24,185563,159500
2005-12-01,E08,14,149000,155000
2006-01-01,E08,10,135300,124250
2006-02-01,E08,17,191953,165000
2006-03-01,E08,26,158281,156750
2006-04-01,E08,23,145039,143500
2006-05-01,E08,40,157115,154000
2006-06-01,E08,31,156690,161500
2006-07-01,E08,21,151852,143000
